tipo_credito,fecha_prestamo,capital_prestado,plazo_meses,edad_cliente,tipo_laboral,salario_cliente,total_otros_prestamos,cuota_pactada,puntaje,puntaje_datacredito,cant_creditosvigentes,huella_consulta,saldo_mora,saldo_total,saldo_principal,saldo_mora_codeudor,creditos_sectorFinanciero,creditos_sectorCooperativo,creditos_sectorReal,promedio_ingresos_datacredito,tendencia_ingresos,Pago_atiempo,anio_prestamo,mes_prestamo,dia_semana_prestamo,hora_prestamo,relacion_cuota_salario,relacion_deuda_salario,saldo_pendiente_estimado
4,2025-04-03 19:37:00,1200000.0,6.0,50.0,Empleado,1300000.0,400000.0,178233.0,95.227787,861.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,933473.0,Creciente,1,2025,4,3,19,0.1371023076923077,1.2307692307692308,0.0
4,2025-09-21 17:33:00,770280.0,6.0,50.0,Independiente,1907000.0,585000.0,116341.0,95.227787,769.0,10.0,11.0,0.0,44078.0,44078.0,0.0,4.0,0.0,2.0,928571.0,Decreciente,1,2025,9,6,17,0.061007341373885686,0.7106869428421605,0.0
4,2025-08-04 15:38:00,1963200.0,6.0,50.0,Independiente,2362000.0,585000.0,294016.0,95.227787,912.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,1,2025,8,0,15,0.12447756138865368,1.07883149872989,0.0
4,2025-01-28 19:09:00,372960.0,6.0,50.0,Independiente,1800000.0,600000.0,55317.0,95.227787,813.0,7.0,5.0,0.0,3555.0,3555.0,0.0,5.0,0.0,0.0,908526.0,Estable,1,2025,1,1,19,0.030731666666666668,0.5405333333333333,0.0
4,2025-08-11 15:18:00,4005600.0,12.0,50.0,Independiente,2040000.0,560000.0,319478.0,95.227787,747.0,5.0,6.0,0.0,1310.0,1310.0,0.0,0.0,0.0,2.0,615779.0,Creciente,1,2025,8,0,15,0.15660686274509805,2.2380392156862747,0.0
9,2025-03-01 11:55:00,1384336.0,11.0,50.0,Empleado,13000000.0,6000000.0,107828.0,95.227787,857.0,5.0,3.0,0.0,1295.0,1295.0,0.0,2.0,2.0,0.0,8953105.0,Creciente,1,2025,3,5,11,0.008294461538461539,0.5680258461538461,0.0
4,2025-02-02 15:09:00,4693680.0,12.0,40.0,Independiente,3000000.0,500000.0,368297.0,95.227787,841.0,3.0,3.0,0.0,11005.0,11005.0,0.0,2.0,0.0,0.0,925157.0,Creciente,1,2025,2,6,15,0.12276566666666666,1.7312266666666667,0.0
4,2025-01-10 19:02:00,1738800.0,12.0,38.0,Empleado,6407000.0,3000000.0,136268.0,95.227787,756.0,4.0,6.0,0.0,80480.0,80480.0,0.0,1.0,0.0,0.0,7212131.0,Creciente,1,2025,1,4,19,0.021268612455127206,0.7396285312938973,0.0
4,2024-12-03 18:12:00,2791920.0,12.0,41.0,Empleado,2400000.0,600000.0,219073.0,72.892484,788.0,2.0,5.0,0.0,80.0,80.0,0.0,0.0,0.0,0.0,908526.0,,1,2024,12,1,18,0.09128041666666667,1.4133,0.0
4,2025-03-30 15:31:00,4166388.0,36.0,52.0,Empleado,10000000.0,3000000.0,135741.0,95.227787,804.0,26.0,2.0,0.0,214445.0,197737.0,0.0,19.0,2.0,2.0,933473.0,Creciente,1,2025,3,6,15,0.0135741,0.7166388,16708.0
4,2024-12-22 11:21:00,3697080.0,12.0,54.0,Independiente,3500000.0,900000.0,290078.0,95.227787,813.0,4.0,2.0,0.0,42333.0,33558.0,0.0,2.0,0.0,2.0,,,1,2024,12,6,11,0.08287942857142858,1.3134514285714285,8775.0
4,2025-01-23 16:58:00,1632000.0,12.0,49.0,Empleado,2500000.0,1700000.0,127898.0,95.227787,767.0,2.0,1.0,0.0,60000.0,60000.0,0.0,1.0,0.0,0.0,,,1,2025,1,3,16,0.0511592,1.3328,0.0
9,2025-06-07 10:49:00,538680.0,5.0,48.0,Independiente,5000000.0,2000000.0,87492.0,95.227787,789.0,11.0,3.0,0.0,107317.0,107317.0,0.0,8.0,0.0,2.0,,,1,2025,6,5,10,0.0174984,0.507736,0.0
4,2024-12-02 07:35:00,1189080.0,12.0,48.0,Empleado,1400000.0,400000.0,93125.0,95.227787,813.0,5.0,4.0,0.0,14820.0,14820.0,0.0,3.0,0.0,1.0,919604.0,Creciente,1,2024,12,0,7,0.06651785714285714,1.1350571428571428,0.0
4,2024-12-19 14:23:00,1065480.0,12.0,52.0,Independiente,2000000.0,450000.0,83605.0,95.227787,726.0,4.0,5.0,0.0,1608.0,1608.0,0.0,1.0,0.0,1.0,908526.0,Estable,1,2024,12,3,14,0.0418025,0.75774,0.0
4,2025-04-10 13:49:00,1862580.0,8.0,48.0,Empleado,2200000.0,1100000.0,211440.0,95.227787,789.0,4.0,2.0,0.0,41926.0,41926.0,0.0,4.0,0.0,0.0,2223636.0,Decreciente,1,2025,4,3,13,0.09610909090909091,1.3466272727272728,0.0
4,2025-03-21 11:39:00,983761.0,10.0,51.0,Independiente,2000000.0,250000.0,91130.0,95.227787,810.0,7.0,2.0,0.0,1072.0,1072.0,0.0,2.0,0.0,2.0,893456.0,Creciente,1,2025,3,4,11,0.045565,0.6168805,0.0
4,2025-04-26 11:48:00,7540800.0,6.0,44.0,Independiente,22000000.0,0.0,1121033.0,89.979287,775.0,20.0,7.0,0.0,123713.0,123713.0,0.0,2.0,3.0,10.0,1000000.0,Estable,1,2025,4,5,11,0.050956045454545455,0.3427636363636364,0.0
4,2025-03-06 15:34:00,4152000.0,6.0,37.0,Independiente,14000000.0,7000000.0,617106.0,95.227787,820.0,10.0,10.0,0.0,24945.0,24945.0,0.0,7.0,0.0,1.0,1494600.0,Estable,1,2025,3,3,15,0.044079,0.7965714285714286,0.0
4,2025-05-09 10:18:00,2336400.0,24.0,48.0,Empleado,3200000.0,400000.0,102707.0,95.227787,785.0,2.0,5.0,0.0,1711.0,1711.0,0.0,0.0,0.0,1.0,955408.0,Creciente,1,2025,5,4,10,0.0320959375,0.855125,0.0
4,2025-05-29 15:59:00,539520.0,6.0,47.0,Empleado,1500000.0,600000.0,80532.0,95.227787,746.0,3.0,5.0,0.0,14365.0,14365.0,0.0,2.0,0.0,1.0,870265.0,Creciente,1,2025,5,3,15,0.053688,0.75968,0.0
4,2025-07-25 08:59:00,4398960.0,12.0,42.0,Empleado,3000000.0,1400000.0,344511.0,95.227787,758.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2976032.0,Creciente,1,2025,7,4,8,0.114837,1.9329866666666666,0.0
4,2025-02-25 19:08:00,2373600.0,12.0,54.0,Empleado,1700000.0,350000.0,186480.0,95.227787,799.0,4.0,5.0,0.0,3626.0,3626.0,0.0,1.0,0.0,1.0,908526.0,Estable,1,2025,2,1,19,0.10969411764705882,1.6021176470588234,0.0
9,2025-06-09 10:47:00,821208.0,5.0,48.0,Independiente,5000000.0,2000000.0,133380.0,95.227787,788.0,13.0,3.0,0.0,30886.0,8986.0,0.0,5.0,0.0,4.0,,,1,2025,6,0,10,0.026676,0.5642416,21900.0
4,2025-01-22 13:33:00,2133359.0,12.0,47.0,Independiente,1800000.0,650000.0,148150.0,95.227787,792.0,7.0,4.0,0.0,15361.0,15361.0,0.0,3.0,0.0,1.0,,,1,2025,1,2,13,0.08230555555555556,1.5463105555555556,0.0
4,2025-01-16 12:54:00,2439480.0,6.0,47.0,Independiente,18000000.0,5000000.0,338817.0,95.227787,815.0,10.0,1.0,0.0,23196.0,23196.0,0.0,8.0,0.0,1.0,732877.0,Estable,1,2025,1,3,12,0.018823166666666665,0.4133044444444444,0.0
4,2025-01-09 18:21:00,2331372.0,12.0,46.0,Independiente,1500000.0,600000.0,182697.0,95.227787,746.0,1.0,2.0,0.0,1560.0,1560.0,0.0,1.0,0.0,0.0,,,1,2025,1,3,18,0.121798,1.954248,0.0
4,2025-01-14 14:56:00,1755480.0,12.0,39.0,Empleado,7000000.0,3000000.0,121908.0,95.227787,886.0,9.0,5.0,0.0,30920.0,30920.0,0.0,5.0,0.0,0.0,908526.0,Estable,1,2025,1,1,14,0.01741542857142857,0.6793542857142857,0.0
4,2025-01-30 15:42:00,2644560.0,10.0,47.0,Empleado,2000000.0,1200000.0,244458.0,95.227787,804.0,8.0,2.0,0.0,20389.0,18760.0,0.0,3.0,0.0,4.0,926295.0,Creciente,1,2025,1,3,15,0.122229,1.92228,1629.0
4,2025-01-15 17:03:00,2566560.0,12.0,47.0,Empleado,13000000.0,5000000.0,178233.0,95.227787,860.0,6.0,3.0,0.0,86905.0,86905.0,0.0,6.0,0.0,0.0,10074360.0,Creciente,1,2025,1,2,17,0.01371023076923077,0.5820430769230769,0.0
4,2025-07-25 15:01:00,720000.0,6.0,48.0,Empleado,3218083.0,1150000.0,107830.0,90.562453,830.0,6.0,4.0,0.0,65386.0,65386.0,0.0,4.0,0.0,1.0,855000.0,Creciente,1,2025,7,4,15,0.03350752606443028,0.5810912894415713,0.0
4,2025-01-23 14:59:00,4524361.0,12.0,48.0,Empleado,2500000.0,500000.0,314192.0,76.91269,759.0,4.0,2.0,0.0,26123.0,26123.0,0.0,3.0,0.0,1.0,916148.0,Creciente,1,2025,1,3,14,0.1256768,2.0097444,0.0
4,2025-01-06 14:39:00,627696.0,6.0,46.0,Independiente,10000000.0,4000000.0,93102.0,95.227787,737.0,20.0,6.0,0.0,109641.0,107715.0,0.0,15.0,0.0,2.0,,,1,2025,1,0,14,0.0093102,0.4627696,1926.0
4,2025-01-02 15:54:00,1823400.0,12.0,46.0,Empleado,3200000.0,600000.0,126625.0,95.227787,739.0,10.0,14.0,0.0,10611.0,10611.0,0.0,5.0,0.0,3.0,828685.0,Creciente,1,2025,1,3,15,0.0395703125,0.7573125,0.0
4,2024-12-28 14:47:00,1150440.0,8.0,48.0,Empleado,2000000.0,400000.0,130477.0,67.308656,706.0,13.0,7.0,0.0,8334.0,8334.0,0.0,6.0,0.0,5.0,817674.0,Decreciente,1,2024,12,5,14,0.0652385,0.77522,0.0
4,2025-03-11 15:26:00,1796160.0,10.0,45.0,Empleado,2700000.0,1200000.0,166210.0,95.227787,826.0,1.0,2.0,0.0,31559.0,31559.0,0.0,1.0,0.0,0.0,3067328.0,Decreciente,1,2025,3,1,15,0.06155925925925926,1.109688888888889,0.0
4,2025-04-03 18:52:00,1320000.0,24.0,44.0,Independiente,3000000.0,700000.0,58015.0,95.227787,820.0,11.0,5.0,0.0,37266.0,11961.0,0.0,6.0,0.0,3.0,1000000.0,Estable,1,2025,4,3,18,0.019338333333333332,0.6733333333333333,25305.0
9,2025-09-06 10:44:00,1763605.0,5.0,44.0,Empleado,7630000.0,741000.0,288109.0,95.227787,842.0,5.0,4.0,0.0,3084.0,3084.0,0.0,2.0,0.0,0.0,1179377.0,Creciente,1,2025,9,5,10,0.03776002621231979,0.3282575360419397,0.0
4,2025-03-27 09:55:00,1329600.0,6.0,45.0,Independiente,3200000.0,0.0,197617.0,84.730786,721.0,6.0,2.0,0.0,11942.0,11942.0,0.0,2.0,0.0,0.0,,,1,2025,3,3,9,0.0617553125,0.4155,0.0
4,2025-04-03 16:31:00,599640.0,6.0,44.0,Empleado,1600000.0,400000.0,89144.0,95.227787,818.0,7.0,6.0,0.0,40654.0,40654.0,0.0,7.0,0.0,0.0,1494258.0,Creciente,1,2025,4,3,16,0.055715,0.624775,0.0
4,2025-02-19 16:42:00,1195129.0,12.0,44.0,Empleado,1200000.0,600000.0,93895.0,95.227787,710.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,1187912.0,Creciente,1,2025,2,2,16,0.07824583333333333,1.4959408333333333,
4,2025-09-10 12:30:00,3267840.0,6.0,44.0,Empleado,4770000.0,2282000.0,493567.0,95.227787,845.0,5.0,2.0,0.0,127561.0,127561.0,0.0,4.0,0.0,1.0,6240000.0,Creciente,1,2025,9,2,12,0.10347316561844863,1.1634884696016772,0.0
4,2025-03-29 12:10:00,1528216.0,6.0,46.0,Independiente,2500000.0,1300000.0,227188.0,95.227787,818.0,4.0,2.0,0.0,9614.0,9614.0,0.0,2.0,0.0,0.0,821999.0,Creciente,1,2025,3,5,12,0.0908752,1.1312864,0.0
4,2025-04-27 17:16:00,2245152.0,12.0,38.0,Independiente,4500000.0,2000000.0,176681.0,95.227787,829.0,12.0,6.0,0.0,16068.0,16068.0,0.0,7.0,0.0,2.0,,,1,2025,4,6,17,0.03926244444444445,0.9433671111111112,0.0
9,2025-03-08 14:27:00,3432697.0,10.0,38.0,Empleado,3000000.0,2000000.0,291451.0,91.728786,860.0,10.0,4.0,0.0,8004.0,8004.0,0.0,5.0,0.0,2.0,1000000.0,Estable,1,2025,3,5,14,0.09715033333333334,1.810899,0.0
4,2025-01-17 15:21:00,3057480.0,12.0,38.0,Empleado,3500000.0,2500000.0,239451.0,95.227787,840.0,3.0,2.0,0.0,83993.0,83151.0,0.0,1.0,2.0,0.0,2751101.0,Creciente,1,2025,1,4,15,0.06841457142857142,1.5878514285714285,842.0
4,2025-03-05 16:23:00,1898880.0,6.0,38.0,Independiente,2500000.0,500000.0,282035.0,95.227787,773.0,5.0,4.0,0.0,30859.0,30859.0,0.0,1.0,0.0,0.0,1817052.0,Decreciente,1,2025,3,2,16,0.112814,0.959552,0.0
4,2025-09-24 18:09:00,7033200.0,12.0,38.0,Independiente,5850000.0,2825000.0,564475.0,95.227787,813.0,7.0,9.0,0.0,70179.0,70179.0,0.0,5.0,0.0,0.0,2000000.0,Estable,1,2025,9,2,18,0.096491452991453,1.6851623931623931,0.0
4,2025-08-18 10:28:00,1604400.0,8.0,38.0,Empleado,3651666.0,2091000.0,184069.0,95.227787,791.0,12.0,1.0,0.0,49521.0,49521.0,0.0,3.0,0.0,7.0,3651666.0,Creciente,1,2025,8,0,10,0.050406855391484325,1.0119764512964768,0.0
4,2025-04-10 07:45:00,3600000.0,8.0,38.0,Empleado,3900000.0,1000000.0,408671.0,95.227787,845.0,1.0,2.0,0.0,248.0,248.0,0.0,1.0,0.0,0.0,3473666.0,Creciente,1,2025,4,3,7,0.1047874358974359,1.1794871794871795,0.0
4,2025-02-23 15:42:00,1349760.0,24.0,37.0,Empleado,1500000.0,500000.0,59142.0,95.227787,740.0,24.0,2.0,0.0,19468.0,19468.0,0.0,2.0,4.0,15.0,1503221.0,Creciente,1,2025,2,6,15,0.039428,1.2331733333333332,0.0
4,2025-02-20 18:00:00,1079879.0,12.0,36.0,Empleado,2500000.0,1200000.0,84840.0,95.227787,775.0,6.0,4.0,0.0,310.0,310.0,0.0,2.0,0.0,2.0,2999893.0,Creciente,1,2025,2,3,18,0.033936,0.9119516,0.0
4,2024-12-30 12:01:00,1150200.0,8.0,37.0,Independiente,8000000.0,2900000.0,130342.0,95.227787,857.0,7.0,2.0,0.0,112950.0,112950.0,0.0,4.0,0.0,1.0,908526.0,Estable,1,2024,12,0,12,0.01629275,0.506275,0.0
4,2026-03-01 17:40:00,2999880.0,18.0,39.0,Empleado,5127000.0,2266000.0,181764.0,47.613894,762.0,8.0,6.0,0.0,26938.0,26938.0,0.0,4.0,0.0,3.0,1327454.0,Creciente,0,2026,3,6,17,0.03545231129315389,1.027087965671933,0.0
4,2024-12-20 13:12:00,2909880.0,6.0,36.0,Empleado,2000000.0,600000.0,431447.0,95.227787,747.0,4.0,4.0,0.0,3463.0,3463.0,0.0,2.0,0.0,1.0,1245094.0,Decreciente,1,2024,12,4,13,0.2157235,1.75494,0.0
4,2024-12-27 16:39:00,983760.0,6.0,37.0,Empleado,2000000.0,700000.0,146015.0,95.227787,765.0,6.0,2.0,0.0,4906.0,4906.0,0.0,1.0,0.0,2.0,,,1,2024,12,4,16,0.0730075,0.84188,0.0
4,2025-08-25 14:48:00,1140000.0,6.0,38.0,Empleado,2040000.0,1097000.0,172184.0,95.227787,759.0,11.0,5.0,0.0,14607.0,14607.0,0.0,4.0,0.0,3.0,969508.0,Creciente,1,2025,8,0,14,0.08440392156862746,1.0965686274509805,0.0
4,2025-07-26 16:52:00,1415760.0,18.0,52.0,Independiente,1300000.0,250000.0,80086.0,95.227787,765.0,7.0,6.0,0.0,480.0,480.0,0.0,2.0,0.0,1.0,,,1,2025,7,5,16,0.06160461538461538,1.281353846153846,0.0
4,2025-05-27 16:37:00,1041960.0,6.0,44.0,Empleado,1036000.0,450000.0,154970.0,95.227787,732.0,6.0,7.0,0.0,23329.0,23329.0,0.0,4.0,0.0,0.0,995530.0,Creciente,1,2025,5,1,16,0.14958494208494208,1.44011583011583,0.0
4,2024-12-29 16:38:00,3576000.0,6.0,53.0,Independiente,5000000.0,1500000.0,529799.0,95.227787,842.0,5.0,0.0,0.0,22932.0,22932.0,0.0,3.0,0.0,0.0,1113600.0,Creciente,1,2024,12,6,16,0.1059598,1.0152,0.0
4,2025-01-20 10:47:00,1542840.0,6.0,60.0,Empleado,1000000.0,250000.0,228757.0,95.227787,820.0,1.0,4.0,0.0,65.0,65.0,0.0,0.0,0.0,0.0,615779.0,Estable,1,2025,1,0,10,0.228757,1.79284,0.0
4,2025-01-11 10:07:00,3000000.0,12.0,48.0,Empleado,2000000.0,800000.0,235400.0,95.227787,807.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,,,1,2025,1,5,10,0.1177,1.9,
4,2025-01-20 10:22:00,4200000.0,6.0,39.0,Independiente,20000000.0,1000000.0,623365.0,95.227787,803.0,10.0,7.0,0.0,192699.0,192699.0,0.0,6.0,0.0,2.0,1227272.0,Decreciente,1,2025,1,0,10,0.03116825,0.26,0.0
9,2025-02-27 17:18:00,2140883.0,11.0,69.0,Empleado,3100000.0,1900000.0,166757.0,95.227787,824.0,6.0,3.0,0.0,59217.0,51948.0,0.0,3.0,0.0,1.0,2369248.0,Creciente,1,2025,2,3,17,0.05379258064516129,1.3035106451612903,7269.0
9,2025-02-05 17:38:00,1498163.0,10.0,69.0,Independiente,4000000.0,3000000.0,127067.0,95.227787,846.0,1.0,3.0,0.0,220.0,220.0,0.0,1.0,0.0,0.0,3994057.0,Creciente,1,2025,2,2,17,0.03176675,1.12454075,0.0
9,2024-12-26 15:22:00,1489145.0,11.0,69.0,Independiente,3400000.0,1300000.0,115859.0,95.227787,888.0,5.0,1.0,0.0,51990.0,51990.0,,2.0,0.0,1.0,,,1,2024,12,3,15,0.034076176470588235,0.8203367647058823,0.0
9,2025-02-26 14:05:00,843305.0,11.0,69.0,Independiente,3300000.0,1400000.0,65686.0,95.227787,877.0,4.0,2.0,0.0,5317.0,5317.0,0.0,3.0,0.0,1.0,4616436.0,Creciente,1,2025,2,2,14,0.019904848484848484,0.679789393939394,0.0
9,2025-02-28 11:45:00,1427994.0,3.0,69.0,Independiente,5500000.0,5000000.0,378886.0,95.227787,889.0,4.0,2.0,0.0,1705.0,1705.0,0.0,2.0,0.0,0.0,2781850.0,Creciente,1,2025,2,4,11,0.06888836363636364,1.1687261818181818,0.0
9,2025-05-16 17:48:00,2837053.0,10.0,68.0,Empleado,3500000.0,2000000.0,241257.0,95.227787,783.0,5.0,0.0,0.0,65533.0,65533.0,0.0,1.0,0.0,1.0,939017.0,Creciente,1,2025,5,4,17,0.06893057142857142,1.3820151428571428,0.0
9,2025-01-15 17:03:00,2237140.0,10.0,69.0,Empleado,3000000.0,1600000.0,189744.0,95.227787,795.0,10.0,4.0,0.0,154743.0,154743.0,0.0,8.0,0.0,0.0,3169775.0,Estable,1,2025,1,2,17,0.063248,1.2790466666666667,0.0
4,2025-01-20 13:17:00,1351200.0,12.0,68.0,Empleado,3000000.0,1200000.0,106332.0,95.227787,838.0,3.0,2.0,0.0,16789.0,16789.0,0.0,1.0,0.0,1.0,1335939.0,Creciente,1,2025,1,0,13,0.035444,0.8504,0.0
4,2025-03-20 14:59:00,1050144.0,8.0,68.0,Empleado,2500000.0,1800000.0,119730.0,95.227787,812.0,3.0,2.0,0.0,8671.0,8671.0,0.0,3.0,0.0,0.0,931394.0,Creciente,1,2025,3,3,14,0.047892,1.1400576,0.0
4,2025-03-02 14:38:00,1392000.0,6.0,68.0,Independiente,15000000.0,3000000.0,207452.0,95.227787,852.0,5.0,3.0,0.0,971.0,98.0,0.0,3.0,0.0,1.0,925157.0,Creciente,1,2025,3,6,14,0.013830133333333333,0.2928,873.0
4,2025-08-08 13:42:00,2350920.0,8.0,68.0,Empleado,2500000.0,450000.0,266285.0,95.227787,871.0,9.0,4.0,0.0,88123.0,88123.0,0.0,5.0,0.0,2.0,2454774.0,Creciente,1,2025,8,4,13,0.106514,1.120368,0.0
4,2025-09-02 15:32:00,1620000.0,6.0,68.0,Independiente,1500000.0,240000.0,244683.0,95.227787,766.0,6.0,4.0,0.0,128767.0,128767.0,0.0,4.0,0.0,1.0,2458181.0,Decreciente,1,2025,9,1,15,0.163122,1.24,0.0
9,2025-04-09 18:49:00,1878979.0,11.0,68.0,Independiente,3400000.0,1300000.0,146440.0,95.227787,882.0,3.0,2.0,0.0,36707.0,36707.0,0.0,2.0,0.0,1.0,,,1,2025,4,2,18,0.04307058823529412,0.9349938235294117,0.0
9,2025-02-10 16:38:00,1933681.0,10.0,68.0,Empleado,3600000.0,2000000.0,164006.0,95.227787,432.0,9.0,1.0,10081.0,66855.0,62164.0,0.0,6.0,2.0,0.0,4332529.0,Creciente,1,2025,2,0,16,0.04555722222222222,1.0926891666666667,4691.0
9,2025-06-05 15:46:00,3479891.0,9.0,68.0,Independiente,3800000.0,1350000.0,326081.0,95.227787,909.0,4.0,3.0,0.0,46349.0,46349.0,0.0,3.0,0.0,1.0,908526.0,Estable,1,2025,6,3,15,0.08581078947368422,1.271023947368421,0.0
10,2025-08-17 09:54:00,1018440.0,6.0,68.0,Empleado,2584596.0,775000.0,152539.0,95.227787,819.0,9.0,8.0,0.0,32145.0,32145.0,0.0,4.0,1.0,2.0,2527293.0,Creciente,1,2025,8,6,9,0.05901850811500134,0.6938956804080793,0.0
4,2025-08-17 10:16:00,5304000.0,36.0,68.0,Empleado,2350000.0,471000.0,186179.0,81.231786,833.0,5.0,1.0,0.0,28989.0,28989.0,0.0,4.0,0.0,1.0,969508.0,Creciente,1,2025,8,6,10,0.07922510638297872,2.4574468085106385,0.0
9,2025-01-02 16:32:00,2087148.0,10.0,68.0,Empleado,2700000.0,1300000.0,177022.0,95.227787,842.0,3.0,0.0,0.0,20503.0,20503.0,,2.0,0.0,0.0,,,1,2025,1,3,16,0.06556370370370371,1.2544992592592592,0.0
4,2025-01-23 13:50:00,788400.0,6.0,68.0,Empleado,4500000.0,1000000.0,116896.0,95.227787,837.0,5.0,2.0,0.0,76786.0,71511.0,0.0,3.0,0.0,1.0,4859333.0,Decreciente,1,2025,1,3,13,0.02597688888888889,0.39742222222222223,5275.0
9,2025-01-24 17:00:00,665020.0,7.0,65.0,Empleado,2000000.0,1200000.0,78415.0,95.227787,834.0,6.0,6.0,0.0,14128.0,14128.0,0.0,4.0,1.0,0.0,916148.0,Creciente,1,2025,1,4,17,0.0392075,0.93251,0.0
9,2025-04-05 15:04:00,1185660.0,2.0,66.0,Empleado,2000000.0,1600000.0,467566.0,95.227787,844.0,5.0,5.0,0.0,11330.0,11330.0,0.0,3.0,0.0,1.0,933473.0,Creciente,1,2025,4,5,15,0.233783,1.39283,0.0
9,2025-11-13 18:53:00,2073198.0,3.0,68.0,Empleado,3540000.0,1102000.0,556849.0,95.227787,869.0,4.0,1.0,0.0,71625.0,71625.0,0.0,3.0,0.0,0.0,,,1,2025,11,3,18,0.15730197740112994,0.8969485875706215,0.0
9,2025-01-15 16:37:00,3118588.0,9.0,65.0,Independiente,3000000.0,1500000.0,291249.0,53.374315,813.0,4.0,6.0,0.0,40143.0,40143.0,0.0,2.0,0.0,1.0,858052.0,Estable,0,2025,1,2,16,0.097083,1.5395293333333333,0.0
4,2025-04-26 16:54:00,1020000.0,8.0,65.0,Empleado,3000000.0,900000.0,116534.0,95.227787,901.0,6.0,2.0,0.0,12934.0,12934.0,0.0,3.0,1.0,0.0,3251464.0,Creciente,1,2025,4,5,16,0.038844666666666666,0.64,0.0
9,2024-12-19 08:46:00,1192914.0,9.0,65.0,Empleado,3800000.0,2000000.0,111408.0,95.227787,881.0,5.0,2.0,0.0,9090.0,9090.0,0.0,4.0,0.0,0.0,908526.0,Decreciente,1,2024,12,3,8,0.029317894736842105,0.8402405263157895,0.0
10,2025-05-10 14:13:00,664680.0,6.0,67.0,Independiente,2000000.0,300000.0,99052.0,95.227787,819.0,4.0,1.0,0.0,5623.0,5623.0,0.0,3.0,0.0,1.0,941789.0,Creciente,1,2025,5,5,14,0.049526,0.48234,0.0
4,2025-05-04 17:30:00,2126478.0,6.0,65.0,Empleado,2000000.0,200000.0,316146.0,95.227787,872.0,8.0,2.0,0.0,4547.0,4547.0,0.0,5.0,0.0,0.0,1833333.0,Creciente,1,2025,5,6,17,0.158073,1.163239,0.0
9,2025-09-25 14:50:00,615155.0,10.0,67.0,Independiente,7650000.0,6967000.0,52917.0,95.227787,777.0,10.0,12.0,0.0,55535.0,55535.0,0.0,7.0,0.0,2.0,977131.0,Creciente,1,2025,9,3,14,0.006917254901960784,0.9911313725490196,0.0
4,2025-02-03 17:17:00,778800.0,8.0,68.0,Empleado,1050000.0,300000.0,88332.0,95.227787,883.0,3.0,1.0,0.0,4147.0,0.0,0.0,0.0,1.0,2.0,1015315.0,Creciente,1,2025,2,0,17,0.08412571428571429,1.0274285714285714,4147.0
4,2024-12-20 07:51:00,2808000.0,6.0,65.0,Independiente,2000000.0,400000.0,416780.0,95.227787,806.0,4.0,4.0,0.0,574.0,574.0,0.0,1.0,0.0,3.0,,,1,2024,12,4,7,0.20839,1.604,0.0
4,2024-12-21 11:09:00,1399200.0,24.0,67.0,Empleado,2500000.0,800000.0,61229.0,95.227787,805.0,2.0,3.0,0.0,17351.0,17351.0,0.0,1.0,0.0,0.0,1540359.0,Estable,1,2024,12,5,11,0.0244916,0.87968,0.0
4,2025-02-16 12:26:00,741600.0,6.0,65.0,Independiente,2000000.0,0.0,110329.0,95.227787,773.0,10.0,8.0,0.0,71541.0,71541.0,0.0,2.0,0.0,6.0,847958.0,Decreciente,1,2025,2,6,12,0.0551645,0.3708,0.0
9,2025-03-08 10:49:00,936480.0,9.0,66.0,Empleado,4000000.0,1500000.0,87543.0,95.227787,763.0,13.0,5.0,0.0,140985.0,140985.0,0.0,10.0,0.0,0.0,2003805.0,Creciente,1,2025,3,5,10,0.02188575,0.60912,0.0
9,2025-01-25 11:06:00,822533.0,9.0,66.0,Empleado,2500000.0,2000000.0,76524.0,95.227787,658.0,5.0,2.0,105.0,43458.0,43458.0,0.0,0.0,2.0,3.0,2955764.0,Creciente,1,2025,1,5,11,0.0306096,1.1290132,0.0
9,2025-03-20 15:13:00,2222584.0,3.0,67.0,Empleado,2000000.0,1500000.0,589828.0,95.227787,857.0,5.0,2.0,0.0,1565.0,1565.0,0.0,3.0,0.0,0.0,2054343.0,Creciente,1,2025,3,3,15,0.294914,1.861292,0.0
9,2025-07-11 12:38:00,2637378.0,5.0,65.0,Independiente,8000000.0,5000000.0,428484.0,95.227787,845.0,5.0,3.0,0.0,40838.0,40838.0,0.0,3.0,0.0,1.0,954263.0,Creciente,1,2025,7,4,12,0.0535605,0.95467225,0.0
9,2025-04-24 18:16:00,3564526.0,9.0,65.0,Independiente,3000000.0,2000000.0,333693.0,91.728786,829.0,2.0,2.0,0.0,63343.0,63343.0,0.0,1.0,1.0,0.0,991684.0,Estable,1,2025,4,3,18,0.111231,1.854842,0.0
4,2025-07-03 11:46:00,1384976.0,6.0,65.0,Empleado,3000000.0,2000000.0,208690.0,95.227787,809.0,3.0,2.0,0.0,1117.0,1117.0,0.0,0.0,2.0,1.0,958420.0,Creciente,1,2025,7,3,11,0.06956333333333334,1.1283253333333334,0.0
